date,EPU_CAN,IP_CAN,INF_CAN,EX_CAN,IM_CAN,RECESS_CAN,GDP_CAN,GDPC_CAN,EXR_CAN,CCI_CAN,UNEMP_CAN,EPU_GER,IP_GER,INF_GER,UNEMP_GER,IM_GER,EX_GER,RECESS_GER,GDP_GER,GDPC_GER,EXR_GER,EPU_JAP,IP_JAP,INF_JAP,UNEMP_JAP,EX_JAP,RECESS_JAP,GDP_JAP,GDPC_JAP,IM_JAP,EXR_JAP,EPU_USA,IP_USA,YS_USA,INF_USA,UNEMP_USA,EX_USA,IM_USA,RECESS_USA,GDP_USA,GDPC_USA,CCI_USA,EPU_MEX,IP_MEX,INF_MEX,GDP_MEX,EXR_MEX,UNEMP_MEX,GDPC_MEX,IM_MEX,EX_MEX,RECESS_MEX,EPU_CHI,IP_CHI,INF_CHI,IM_CHI,EX_CHI,TB_CHI,RECESS_CHI,EXR_CHI,UNEMP_CHI,GDPC_CHI,GDP_CHI,CCI_CHI,CCI_GER,CCI_JAP,CCI_MEX,YS_CAN,YS_MEX,YS_JAP,YS_CHI,YS_GER
2024-08-01,295.16412,,,,,,,,1.3655,,,554.4402,,,,,,,,,,,,,,,,,,,146.2640909090909,104.59,103.0196,-0.09,,4.2,,,,,,67.9,,,,,,2.789851,,,,,,,,,,,,,,,,,,,,-0.1942857142857099,,0.529,,-0.064598
2024-08-01,295.16412,,,,,,,,1.3655,,,554.4402,,,,,,,,,,,,,,,,,,,146.2640909090909,104.59,103.0196,-0.09,,4.2,,,,,,67.9,,,,,,2.789851,,,,,,,,,,,,,,,,,,,,-0.1942857142857099,,0.529,,-0.043752
2024-08-01,295.16412,,,,,,,,1.3655,,,554.4402,,,,,,,,,,,,,,,,,,,146.2640909090909,104.59,103.0196,-0.09,,4.2,,,,,,67.9,,,,,,2.789851,,,,,,,,,,,,,,,,,,,,-0.1942857142857099,,0.529,,-0.032032
2024-08-01,295.16412,,,,,,,,1.3655,,,554.4402,,,,,,,,,,,,,,,,,,,146.2640909090909,104.59,103.0196,-0.09,,4.2,,,,,,67.9,,,,,,2.789851,,,,,,,,,,,,,,,,,,,,-0.1942857142857099,,0.529,,-0.026584
2024-08-01,295.16412,,,,,,,,1.3655,,,554.4402,,,,,,,,,,,,,,,,,,,146.2640909090909,104.59,103.0196,-0.09,,4.2,,,,,,67.9,,,,,,2.789851,,,,,,,,,,,,,,,,,,,,-0.1942857142857099,,0.529,,0.061478
2024-08-01,295.16412,,,,,,,,1.3655,,,554.4402,,,,,,,,,,,,,,,,,,,146.2640909090909,104.59,103.0196,-0.09,,4.2,,,,,,67.9,,,,,,2.789851,,,,,,,,,,,,,,,,,,,,-0.1942857142857099,,0.529,,0.005
2024-08-01,295.16412,,,,,,,,1.3655,,,554.4402,,,,,,,,,,,,,,,,,,,146.2640909090909,104.59,103.0196,-0.09,,4.2,,,,,,67.9,,,,,,2.789851,,,,,,,,,,,,,,,,,,,,-0.1942857142857099,,0.529,,0.011863
2024-08-01,295.16412,,,,,,,,1.3655,,,554.4402,,,,,,,,,,,,,,,,,,,146.2640909090909,104.59,103.0196,-0.09,,4.2,,,,,,67.9,,,,,,2.789851,,,,,,,,,,,,,,,,,,,,-0.1942857142857099,,0.529,,0.029684
2024-08-01,295.16412,,,,,,,,1.3655,,,554.4402,,,,,,,,,,,,,,,,,,,146.2640909090909,104.59,103.0196,-0.09,,4.2,,,,,,67.9,,,,,,2.789851,,,,,,,,,,,,,,,,,,,,-0.1942857142857099,,0.529,,-0.008384
2024-08-01,295.16412,,,,,,,,1.3655,,,554.4402,,,,,,,,,,,,,,,,,,,146.2640909090909,104.59,103.0196,-0.09,,4.2,,,,,,67.9,,,,,,2.789851,,,,,,,,,,,,,,,,,,,,-0.1942857142857099,,0.529,,-0.072621
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.06417
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.050138
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,-0.009345
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,-0.014526
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.042887
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.030142
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.068764
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.070097
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.074671
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.097312
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.070198
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.087885
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.113288
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.118881
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.151487
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.194854
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.193997
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.212149
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.240121
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.202502
2024-09-01,249.48496,,,,,,,,1.3546200000000002,,,699.76642,,,,,,,,,,,,,,,,,,,142.954,100.9,102.5954,0.1,,4.1,,,,,,70.1,,,,,,2.712758,,,,,,,,,,,,,,,,,,,,-0.0052631578947401,,0.4669999999999999,,0.093511
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.217128
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.193652
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.190392
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.20224
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.198624
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.219126
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.267782
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.191149
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.229332
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.210464
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.342647
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.229109
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.311025
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.212989
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.277633
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.333878
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.308248
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.309327
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.355904
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.272378
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.255379
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.261208
2024-10-01,236.30578,,,185967.5,199693.0,,611103.5,,1.375668181818182,,,871.0199,,,,329442.737720814,,,7640.012,,,,,,,,,,,110900.2,149.89090909090908,117.27,102.2138,0.12,,4.1,2637.171,3689.829,,23542.349,69006.0,70.5,0.427899,,,6351.887,,2.474904,,2942201.0,2637677.0,,,,,,,,,,,,,,,,,0.0963636363636406,,0.5,,0.181365
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.294228
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.26502
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.271998
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.356338
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.366001
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.321501
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.343401
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.375583
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.382962
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.253181
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.358788
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.332665
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.330654
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.344606
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.336088
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.364493
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.369584
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.291467
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.269278
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.334748
2024-11-01,415.62017,,,,,,,,1.397278947368421,,,1095.93277,,,,,,,,,,,,,,,,,,,153.71263157894737,232.69,101.9503,0.1,,4.2,,,,,,71.8,,,,,,2.716682,,,,,,,,,,,,,,,,,,,,0.0785,,0.4610000000000001,,0.273216
2024-12-01,654.62952,,,,,,,,1.424704761904762,,,984.36602,,,,,,,,,,,,,,,,,,,153.81428571428572,184.92,103.0723,0.17,,4.1,,,,,,74.0,,,,,,2.633829,,,,,,,,,,,,,,,,,,,,0.1315000000000004,,0.4850000000000001,,0.292675
2024-12-01,654.62952,,,,,,,,1.424704761904762,,,984.36602,,,,,,,,,,,,,,,,,,,153.81428571428572,184.92,103.0723,0.17,,4.1,,,,,,74.0,,,,,,2.633829,,,,,,,,,,,,,,,,,,,,0.1315000000000004,,0.4850000000000001,,0.281728
2024-12-01,654.62952,,,,,,,,1.424704761904762,,,984.36602,,,,,,,,,,,,,,,,,,,153.81428571428572,184.92,103.0723,0.17,,4.1,,,,,,74.0,,,,,,2.633829,,,,,,,,,,,,,,,,,,,,0.1315000000000004,,0.4850000000000001,,0.249174
2024-12-01,654.62952,,,,,,,,1.424704761904762,,,984.36602,,,,,,,,,,,,,,,,,,,153.81428571428572,184.92,103.0723,0.17,,4.1,,,,,,74.0,,,,,,2.633829,,,,,,,,,,,,,,,,,,,,0.1315000000000004,,0.4850000000000001,,0.256637
2024-12-01,654.62952,,,,,,,,1.424704761904762,,,984.36602,,,,,,,,,,,,,,,,,,,153.81428571428572,184.92,103.0723,0.17,,4.1,,,,,,74.0,,,,,,2.633829,,,,,,,,,,,,,,,,,,,,0.1315000000000004,,0.4850000000000001,,0.232132
2024-12-01,654.62952,,,,,,,,1.424704761904762,,,984.36602,,,,,,,,,,,,,,,,,,,153.81428571428572,184.92,103.0723,0.17,,4.1,,,,,,74.0,,,,,,2.633829,,,,,,,,,,,,,,,,,,,,0.1315000000000004,,0.4850000000000001,,0.20169
2024-12-01,654.62952,,,,,,,,1.424704761904762,,,984.36602,,,,,,,,,,,,,,,,,,,153.81428571428572,184.92,103.0723,0.17,,4.1,,,,,,74.0,,,,,,2.633829,,,,,,,,,,,,,,,,,,,,0.1315000000000004,,0.4850000000000001,,0.23598
2024-12-01,654.62952,,,,,,,,1.424704761904762,,,984.36602,,,,,,,,,,,,,,,,,,,153.81428571428572,184.92,103.0723,0.17,,4.1,,,,,,74.0,,,,,,2.633829,,,,,,,,,,,,,,,,,,,,0.1315000000000004,,0.4850000000000001,,0.252549
2024-12-01,654.62952,,,,,,,,1.424704761904762,,,984.36602,,,,,,,,,,,,,,,,,,,153.81428571428572,184.92,103.0723,0.17,,4.1,,,,,,74.0,,,,,,2.633829,,,,,,,,,,,,,,,,,,,,0.1315000000000004,,0.4850000000000001,,0.291808
2024-12-01,654.62952,,,,,,,,1.424704761904762,,,984.36602,,,,,,,,,,,,,,,,,,,153.81428571428572,184.92,103.0723,0.17,,4.1,,,,,,74.0,,,,,,2.633829,,,,,,,,,,,,,,,,,,,,0.1315000000000004,,0.4850000000000001,,0.330925
2024-12-01,654.62952,,,,,,,,1.424704761904762,,,984.36602,,,,,,,,,,,,,,,,,,,153.81428571428572,184.92,103.0723,0.17,,4.1,,,,,,74.0,,,,,,2.633829,,,,,,,,,,,,,,,,,,,,0.1315000000000004,,0.4850000000000001,,0.328536
2024-12-01,654.62952,,,,,,,,1.424704761904762,,,984.36602,,,,,,,,,,,,,,,,,,,153.81428571428572,184.92,103.0723,0.17,,4.1,,,,,,74.0,,,,,,2.633829,,,,,,,,,,,,,,,,,,,,0.1315000000000004,,0.4850000000000001,,0.363196
