date,EPU_CAN,IP_CAN,10YS_CAN,INF_YoY_CAN,EX_CAN,IM_CAN,RECESS_CAN,GDP_CAN,GDPC_CAN,EXR_CAN,CCI_CAN,UNEMP_CAN,INF_CAN,EPU_GER,IP_GER,INF_YoY_GER,UNEMP_GER,IM_GER,EX_GER,RECESS_GER,GDP_GER,GDPC_GER,10YS_GER,EXR_GER,INF_GER,EPU_JAP,IP_JAP,INF_YoY_JAP,UNEMP_JAP,EX_JAP,RECESS_JAP,GDP_JAP,GDPC_JAP,10YS_JAP,IM_JAP,EXR_JAP,INF_JAP,EPU_USA,IP_USA,YS_USA,INF_YoY_USA,UNEMP_USA,EX_USA,IM_USA,RECESS_USA,GDP_USA,GDPC_USA,CCI_USA,INF_USA,EPU_MEX,IP_MEX,INF_YoY_MEX,GDP_MEX,2YS_MEX,1OYS_MEX,EXR_MEX,UNEMP_MEX,GDPC_MEX,IM_MEX,EX_MEX,RECESS_MEX,INF_MEX,EPU_CHI,IP_CHI,INF_CHI,IM_CHI,EX_CHI,RECESS_CHI,10YS_CHI,EXR_CHI,UNEMP_CHI,GDPC_CHI,GDP_CHI,Unnamed: 0,CCI_CHI,CCI_GER,CCI_JAP,CCI_MEX,YS_CAN,YS_MEX,YS_JAP,YS_CHI,YS_GER
1923-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2095,,,,,,,,,,1.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2901,,,,,,,,,,1.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2363,,,,,,,,,,1.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1826,,,,,,,,,,2.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0751,,,,,,,,,,3.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9406,,,,,,,,,,3.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9138,,,,,,,,,,3.5929999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9138,,,,,,,,,,2.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7794,,,,,,,,,,2.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9138,,,,,,,,,,2.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0213,,,,,,,,,,2.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9138,,,,,,,,,,1.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7256,,,,,,,,,,0.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4837,,,,,,,,,,0.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2417,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1611,,,,,,,,,,-0.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3493,,,,,,,,,,-0.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5374,,,,,,,,,,-0.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6718,,,,,,,,,,-0.5780000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7794,,,,,,,,,,-0.5780000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9406,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1288,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1288,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1288,,,,,,,,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1826,,,,,,,,,,1.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1557,,,,,,,,,,1.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1019,,,,,,,,,,2.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2632,,,,,,,,,,3.5090000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1557,,,,,,,,,,4.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0751,,,,,,,,,,3.5090000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.317,,,,,,,,,,2.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4514,,,,,,,,,,4.651000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.532,,,,,,,,,,3.4680000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4245,,,,,,,,,,3.4680000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4245,,,,,,,,,,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5051,,,,,,,,,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5051,,,,,,,,,,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4514,,,,,,,,,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.532,,,,,,,,,,1.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5589,,,,,,,,,,-1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6396,,,,,,,,,,-1.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7471,,,,,,,,,,-1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7471,,,,,,,,,,-0.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7202,,,,,,,,,,-1.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6933,,,,,,,,,,-1.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6664,,,,,,,,,,-2.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7202,,,,,,,,,,-2.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8008,,,,,,,,,,-2.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6396,,,,,,,,,,-3.3520000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6933,,,,,,,,,,-2.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6664,,,,,,,,,,-0.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5858,,,,,,,,,,-1.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5858,,,,,,,,,,-1.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4783,,,,,,,,,,-1.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3439,,,,,,,,,,-1.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3439,,,,,,,,,,-2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3707,,,,,,,,,,-2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5051,,,,,,,,,,-1.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5589,,,,,,,,,,-1.7239999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6127,,,,,,,,,,-1.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5858,,,,,,,,,,-1.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6664,,,,,,,,,,-1.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7202,,,,,,,,,,-2.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8008,,,,,,,,,,-1.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9352,,,,,,,,,,-0.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.989,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1234,,,,,,,,,,-1.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2578,,,,,,,,,,-0.5780000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3922,,,,,,,,,,-1.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4997,,,,,,,,,,-1.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4728,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4997,,,,,,,,,,-0.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6341,,,,,,,,,,-1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7685,,,,,,,,,,-1.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8223,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9298,,,,,,,,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8492,,,,,,,,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7954,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.661,,,,,,,,,,0.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2847,,,,,,,,,,0.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9621,,,,,,,,,,0.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9621,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9352,,,,,,,,,,-0.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8277,,,,,,,,,,-0.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.774,,,,,,,,,,0.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6664,,,,,,,,,,-0.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4783,,,,,,,,,,-1.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1826,,,,,,,,,,-4.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0482,,,,,,,,,,-4.6240000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9406,,,,,,,,,,-4.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7794,,,,,,,,,,-4.6240000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.645,,,,,,,,,,-5.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5106,,,,,,,,,,-6.3950000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4837,,,,,,,,,,-7.018000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5106,,,,,,,,,,-7.646999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6181,,,,,,,,,,-7.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.645,,,,,,,,,,-8.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5643,,,,,,,,,,-9.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4299,,,,,,,,,,-10.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3493,,,,,,,,,,-9.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1611,,,,,,,,,,-8.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9192,,,,,,,,,,-9.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.731,,,,,,,,,,-9.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6772,,,,,,,,,,-10.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6504,,,,,,,,,,-9.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.516,,,,,,,,,,-10.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4084,,,,,,,,,,-10.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3547,,,,,,,,,,-10.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.059,,,,,,,,,,-10.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9246,,,,,,,,,,-10.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7902,,,,,,,,,,-9.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6827,,,,,,,,,,-9.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7902,,,,,,,,,,-10.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0321,,,,,,,,,,-10.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1665,,,,,,,,,,-10.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1665,,,,,,,,,,-10.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0859,,,,,,,,,,-10.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0052,,,,,,,,,,-9.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0321,,,,,,,,,,-9.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7902,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.059,,,,,,,,,,-9.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.731,,,,,,,,,,-8.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4568,,,,,,,,,,-6.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9675,,,,,,,,,,-3.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7256,,,,,,,,,,-2.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.403,,,,,,,,,,-1.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1342,,,,,,,,,,-0.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8385,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8654,,,,,,,,,,0.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0267,,,,,,,,,,2.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2686,,,,,,,,,,4.723999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5106,,,,,,,,,,5.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5106,,,,,,,,,,5.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6181,,,,,,,,,,5.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5106,,,,,,,,,,5.5120000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1342,,,,,,,,,,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
