date,country,variable,value
1961-11-01,JAP,IP_JAP,
1961-12-01,JAP,IP_JAP,
1962-01-01,JAP,IP_JAP,17.41317
1962-02-01,JAP,IP_JAP,
1962-03-01,JAP,IP_JAP,
1962-04-01,JAP,IP_JAP,
1962-05-01,JAP,IP_JAP,
1962-06-01,JAP,IP_JAP,
1962-07-01,JAP,IP_JAP,
1962-08-01,JAP,IP_JAP,
1962-09-01,JAP,IP_JAP,
1962-10-01,JAP,IP_JAP,
1962-11-01,JAP,IP_JAP,
1962-12-01,JAP,IP_JAP,
1963-01-01,JAP,IP_JAP,19.37312
1963-02-01,JAP,IP_JAP,
1963-03-01,JAP,IP_JAP,
1963-04-01,JAP,IP_JAP,
1963-05-01,JAP,IP_JAP,
1963-06-01,JAP,IP_JAP,
1963-07-01,JAP,IP_JAP,
1963-08-01,JAP,IP_JAP,
1963-09-01,JAP,IP_JAP,
1963-10-01,JAP,IP_JAP,
1963-11-01,JAP,IP_JAP,
1963-12-01,JAP,IP_JAP,
1964-01-01,JAP,IP_JAP,22.44395
1964-02-01,JAP,IP_JAP,
1964-03-01,JAP,IP_JAP,
1964-04-01,JAP,IP_JAP,
1964-05-01,JAP,IP_JAP,
1964-06-01,JAP,IP_JAP,
1964-07-01,JAP,IP_JAP,
1964-08-01,JAP,IP_JAP,
1964-09-01,JAP,IP_JAP,
1964-10-01,JAP,IP_JAP,
1964-11-01,JAP,IP_JAP,
1964-12-01,JAP,IP_JAP,
1965-01-01,JAP,IP_JAP,23.28595
1965-02-01,JAP,IP_JAP,
1965-03-01,JAP,IP_JAP,
1965-04-01,JAP,IP_JAP,
1965-05-01,JAP,IP_JAP,
1965-06-01,JAP,IP_JAP,
1965-07-01,JAP,IP_JAP,
1965-08-01,JAP,IP_JAP,
1965-09-01,JAP,IP_JAP,
1965-10-01,JAP,IP_JAP,
1965-11-01,JAP,IP_JAP,
1965-12-01,JAP,IP_JAP,
1966-01-01,JAP,IP_JAP,26.37094
1966-02-01,JAP,IP_JAP,
1966-03-01,JAP,IP_JAP,
1966-04-01,JAP,IP_JAP,
1966-05-01,JAP,IP_JAP,
1966-06-01,JAP,IP_JAP,
1966-07-01,JAP,IP_JAP,
1966-08-01,JAP,IP_JAP,
1966-09-01,JAP,IP_JAP,
1966-10-01,JAP,IP_JAP,
1966-11-01,JAP,IP_JAP,
1966-12-01,JAP,IP_JAP,
1967-01-01,JAP,IP_JAP,31.48663
1967-02-01,JAP,IP_JAP,
1967-03-01,JAP,IP_JAP,
1967-04-01,JAP,IP_JAP,
1967-05-01,JAP,IP_JAP,
1967-06-01,JAP,IP_JAP,
1967-07-01,JAP,IP_JAP,
1967-08-01,JAP,IP_JAP,
1967-09-01,JAP,IP_JAP,
1967-10-01,JAP,IP_JAP,
1967-11-01,JAP,IP_JAP,
1967-12-01,JAP,IP_JAP,
1968-01-01,JAP,IP_JAP,36.34052
1968-02-01,JAP,IP_JAP,
1968-03-01,JAP,IP_JAP,
1968-04-01,JAP,IP_JAP,
1968-05-01,JAP,IP_JAP,
1968-06-01,JAP,IP_JAP,
1968-07-01,JAP,IP_JAP,
1968-08-01,JAP,IP_JAP,
1968-09-01,JAP,IP_JAP,
1968-10-01,JAP,IP_JAP,
1968-11-01,JAP,IP_JAP,
1968-12-01,JAP,IP_JAP,
1969-01-01,JAP,IP_JAP,42.14255
1969-02-01,JAP,IP_JAP,
1969-03-01,JAP,IP_JAP,
1969-04-01,JAP,IP_JAP,
1969-05-01,JAP,IP_JAP,
1969-06-01,JAP,IP_JAP,
1969-07-01,JAP,IP_JAP,
1969-08-01,JAP,IP_JAP,
1969-09-01,JAP,IP_JAP,
1969-10-01,JAP,IP_JAP,
1969-11-01,JAP,IP_JAP,
1969-12-01,JAP,IP_JAP,
1970-01-01,JAP,IP_JAP,47.93751
1970-02-01,JAP,IP_JAP,
1970-03-01,JAP,IP_JAP,
1970-04-01,JAP,IP_JAP,
1970-05-01,JAP,IP_JAP,
1970-06-01,JAP,IP_JAP,
1970-07-01,JAP,IP_JAP,
1970-08-01,JAP,IP_JAP,
1970-09-01,JAP,IP_JAP,
1970-10-01,JAP,IP_JAP,
1970-11-01,JAP,IP_JAP,
1970-12-01,JAP,IP_JAP,
1971-01-01,JAP,IP_JAP,49.1899
1971-02-01,JAP,IP_JAP,
1971-03-01,JAP,IP_JAP,
1971-04-01,JAP,IP_JAP,
1971-05-01,JAP,IP_JAP,
1971-06-01,JAP,IP_JAP,
1971-07-01,JAP,IP_JAP,
1971-08-01,JAP,IP_JAP,
1971-09-01,JAP,IP_JAP,
1971-10-01,JAP,IP_JAP,
1971-11-01,JAP,IP_JAP,
1971-12-01,JAP,IP_JAP,
1972-01-01,JAP,IP_JAP,52.74895
1972-02-01,JAP,IP_JAP,
1972-03-01,JAP,IP_JAP,
1972-04-01,JAP,IP_JAP,
1972-05-01,JAP,IP_JAP,
1972-06-01,JAP,IP_JAP,
1972-07-01,JAP,IP_JAP,
1972-08-01,JAP,IP_JAP,
1972-09-01,JAP,IP_JAP,
1972-10-01,JAP,IP_JAP,
1972-11-01,JAP,IP_JAP,
1972-12-01,JAP,IP_JAP,
1973-01-01,JAP,IP_JAP,60.652440000000006
1973-02-01,JAP,IP_JAP,
1973-03-01,JAP,IP_JAP,
1973-04-01,JAP,IP_JAP,
1973-05-01,JAP,IP_JAP,
1973-06-01,JAP,IP_JAP,
1973-07-01,JAP,IP_JAP,
1973-08-01,JAP,IP_JAP,
1973-09-01,JAP,IP_JAP,
1973-10-01,JAP,IP_JAP,
1973-11-01,JAP,IP_JAP,
1973-12-01,JAP,IP_JAP,
1974-01-01,JAP,IP_JAP,58.2255
1974-02-01,JAP,IP_JAP,
1974-03-01,JAP,IP_JAP,
1974-04-01,JAP,IP_JAP,
1974-05-01,JAP,IP_JAP,
1974-06-01,JAP,IP_JAP,
1974-07-01,JAP,IP_JAP,
1974-08-01,JAP,IP_JAP,
1974-09-01,JAP,IP_JAP,
1974-10-01,JAP,IP_JAP,
1974-11-01,JAP,IP_JAP,
1974-12-01,JAP,IP_JAP,
1975-01-01,JAP,IP_JAP,51.82911
1975-02-01,JAP,IP_JAP,
1975-03-01,JAP,IP_JAP,
1975-04-01,JAP,IP_JAP,
1975-05-01,JAP,IP_JAP,
1975-06-01,JAP,IP_JAP,
1975-07-01,JAP,IP_JAP,
1975-08-01,JAP,IP_JAP,
1975-09-01,JAP,IP_JAP,
1975-10-01,JAP,IP_JAP,
1975-11-01,JAP,IP_JAP,
1975-12-01,JAP,IP_JAP,
1976-01-01,JAP,IP_JAP,57.59576
1976-02-01,JAP,IP_JAP,
1976-03-01,JAP,IP_JAP,
1976-04-01,JAP,IP_JAP,
1976-05-01,JAP,IP_JAP,
1976-06-01,JAP,IP_JAP,
1976-07-01,JAP,IP_JAP,
1976-08-01,JAP,IP_JAP,
1976-09-01,JAP,IP_JAP,
1976-10-01,JAP,IP_JAP,
1976-11-01,JAP,IP_JAP,
1976-12-01,JAP,IP_JAP,
1977-01-01,JAP,IP_JAP,59.96611
1977-02-01,JAP,IP_JAP,
1977-03-01,JAP,IP_JAP,
1977-04-01,JAP,IP_JAP,
1977-05-01,JAP,IP_JAP,
1977-06-01,JAP,IP_JAP,
1977-07-01,JAP,IP_JAP,
1977-08-01,JAP,IP_JAP,
1977-09-01,JAP,IP_JAP,
1977-10-01,JAP,IP_JAP,
1977-11-01,JAP,IP_JAP,
1977-12-01,JAP,IP_JAP,
1978-01-01,JAP,IP_JAP,63.765730000000005
1978-02-01,JAP,IP_JAP,
1978-03-01,JAP,IP_JAP,
1978-04-01,JAP,IP_JAP,
1978-05-01,JAP,IP_JAP,
1978-06-01,JAP,IP_JAP,
1978-07-01,JAP,IP_JAP,
1978-08-01,JAP,IP_JAP,
1978-09-01,JAP,IP_JAP,
1978-10-01,JAP,IP_JAP,
1978-11-01,JAP,IP_JAP,
1978-12-01,JAP,IP_JAP,
1979-01-01,JAP,IP_JAP,68.44981
1979-02-01,JAP,IP_JAP,
1979-03-01,JAP,IP_JAP,
1979-04-01,JAP,IP_JAP,
1979-05-01,JAP,IP_JAP,
1979-06-01,JAP,IP_JAP,
1979-07-01,JAP,IP_JAP,
1979-08-01,JAP,IP_JAP,
1979-09-01,JAP,IP_JAP,
1979-10-01,JAP,IP_JAP,
1979-11-01,JAP,IP_JAP,
1979-12-01,JAP,IP_JAP,
1980-01-01,JAP,IP_JAP,71.66215
1980-02-01,JAP,IP_JAP,
1980-03-01,JAP,IP_JAP,
1980-04-01,JAP,IP_JAP,
1980-05-01,JAP,IP_JAP,
1980-06-01,JAP,IP_JAP,
1980-07-01,JAP,IP_JAP,
1980-08-01,JAP,IP_JAP,
1980-09-01,JAP,IP_JAP,
1980-10-01,JAP,IP_JAP,
1980-11-01,JAP,IP_JAP,
1980-12-01,JAP,IP_JAP,
1981-01-01,JAP,IP_JAP,72.37679
1981-02-01,JAP,IP_JAP,
1981-03-01,JAP,IP_JAP,
1981-04-01,JAP,IP_JAP,
1981-05-01,JAP,IP_JAP,
1981-06-01,JAP,IP_JAP,
1981-07-01,JAP,IP_JAP,
1981-08-01,JAP,IP_JAP,
1981-09-01,JAP,IP_JAP,
1981-10-01,JAP,IP_JAP,
1981-11-01,JAP,IP_JAP,
1981-12-01,JAP,IP_JAP,
1982-01-01,JAP,IP_JAP,72.60321
1982-02-01,JAP,IP_JAP,
1982-03-01,JAP,IP_JAP,
1982-04-01,JAP,IP_JAP,
1982-05-01,JAP,IP_JAP,
1982-06-01,JAP,IP_JAP,
1982-07-01,JAP,IP_JAP,
1982-08-01,JAP,IP_JAP,
1982-09-01,JAP,IP_JAP,
1982-10-01,JAP,IP_JAP,
1982-11-01,JAP,IP_JAP,
1982-12-01,JAP,IP_JAP,
1983-01-01,JAP,IP_JAP,74.95232
1983-02-01,JAP,IP_JAP,
1983-03-01,JAP,IP_JAP,
1983-04-01,JAP,IP_JAP,
1983-05-01,JAP,IP_JAP,
1983-06-01,JAP,IP_JAP,
1983-07-01,JAP,IP_JAP,
1983-08-01,JAP,IP_JAP,
1983-09-01,JAP,IP_JAP,
1983-10-01,JAP,IP_JAP,
1983-11-01,JAP,IP_JAP,
1983-12-01,JAP,IP_JAP,
1984-01-01,JAP,IP_JAP,81.92184
1984-02-01,JAP,IP_JAP,
1984-03-01,JAP,IP_JAP,
1984-04-01,JAP,IP_JAP,
1984-05-01,JAP,IP_JAP,
1984-06-01,JAP,IP_JAP,
1984-07-01,JAP,IP_JAP,
1984-08-01,JAP,IP_JAP,
1984-09-01,JAP,IP_JAP,
1984-10-01,JAP,IP_JAP,
1984-11-01,JAP,IP_JAP,
1984-12-01,JAP,IP_JAP,
1985-01-01,JAP,IP_JAP,84.91483000000001
1985-02-01,JAP,IP_JAP,
1985-03-01,JAP,IP_JAP,
1985-04-01,JAP,IP_JAP,
1985-05-01,JAP,IP_JAP,
1985-06-01,JAP,IP_JAP,
1985-07-01,JAP,IP_JAP,
1985-08-01,JAP,IP_JAP,
1985-09-01,JAP,IP_JAP,
1985-10-01,JAP,IP_JAP,
1985-11-01,JAP,IP_JAP,
1985-12-01,JAP,IP_JAP,
1986-01-01,JAP,IP_JAP,84.77332
1986-02-01,JAP,IP_JAP,
1986-03-01,JAP,IP_JAP,
1986-04-01,JAP,IP_JAP,
1986-05-01,JAP,IP_JAP,
1986-06-01,JAP,IP_JAP,
1986-07-01,JAP,IP_JAP,
1986-08-01,JAP,IP_JAP,
1986-09-01,JAP,IP_JAP,
1986-10-01,JAP,IP_JAP,
1986-11-01,JAP,IP_JAP,
1986-12-01,JAP,IP_JAP,
1987-01-01,JAP,IP_JAP,87.69556
1987-02-01,JAP,IP_JAP,
1987-03-01,JAP,IP_JAP,
1987-04-01,JAP,IP_JAP,
1987-05-01,JAP,IP_JAP,
1987-06-01,JAP,IP_JAP,
1987-07-01,JAP,IP_JAP,
1987-08-01,JAP,IP_JAP,
1987-09-01,JAP,IP_JAP,
1987-10-01,JAP,IP_JAP,
1987-11-01,JAP,IP_JAP,
1987-12-01,JAP,IP_JAP,
1988-01-01,JAP,IP_JAP,95.81841
1988-02-01,JAP,IP_JAP,
1988-03-01,JAP,IP_JAP,
1988-04-01,JAP,IP_JAP,
1988-05-01,JAP,IP_JAP,
1988-06-01,JAP,IP_JAP,
1988-07-01,JAP,IP_JAP,
1988-08-01,JAP,IP_JAP,
1988-09-01,JAP,IP_JAP,
1988-10-01,JAP,IP_JAP,
1988-11-01,JAP,IP_JAP,
1988-12-01,JAP,IP_JAP,
1989-01-01,JAP,IP_JAP,101.3635
1989-02-01,JAP,IP_JAP,
1989-03-01,JAP,IP_JAP,
1989-04-01,JAP,IP_JAP,
1989-05-01,JAP,IP_JAP,
1989-06-01,JAP,IP_JAP,
1989-07-01,JAP,IP_JAP,
1989-08-01,JAP,IP_JAP,
1989-09-01,JAP,IP_JAP,
1989-10-01,JAP,IP_JAP,
1989-11-01,JAP,IP_JAP,
1989-12-01,JAP,IP_JAP,
1990-01-01,JAP,IP_JAP,105.6374
1990-02-01,JAP,IP_JAP,
1990-03-01,JAP,IP_JAP,
1990-04-01,JAP,IP_JAP,
1990-05-01,JAP,IP_JAP,
1990-06-01,JAP,IP_JAP,
1990-07-01,JAP,IP_JAP,
1990-08-01,JAP,IP_JAP,
1990-09-01,JAP,IP_JAP,
1990-10-01,JAP,IP_JAP,
1990-11-01,JAP,IP_JAP,
1990-12-01,JAP,IP_JAP,
1991-01-01,JAP,IP_JAP,107.6251
1991-02-01,JAP,IP_JAP,
1991-03-01,JAP,IP_JAP,
1991-04-01,JAP,IP_JAP,
1991-05-01,JAP,IP_JAP,
1991-06-01,JAP,IP_JAP,
1991-07-01,JAP,IP_JAP,
1991-08-01,JAP,IP_JAP,
1991-09-01,JAP,IP_JAP,
1991-10-01,JAP,IP_JAP,
1991-11-01,JAP,IP_JAP,
1991-12-01,JAP,IP_JAP,
1992-01-01,JAP,IP_JAP,101.4317
1992-02-01,JAP,IP_JAP,
1992-03-01,JAP,IP_JAP,
1992-04-01,JAP,IP_JAP,
1992-05-01,JAP,IP_JAP,
1992-06-01,JAP,IP_JAP,
1992-07-01,JAP,IP_JAP,
1992-08-01,JAP,IP_JAP,
1992-09-01,JAP,IP_JAP,
1992-10-01,JAP,IP_JAP,
1992-11-01,JAP,IP_JAP,
1992-12-01,JAP,IP_JAP,
1993-01-01,JAP,IP_JAP,97.89993
1993-02-01,JAP,IP_JAP,
1993-03-01,JAP,IP_JAP,
1993-04-01,JAP,IP_JAP,
1993-05-01,JAP,IP_JAP,
1993-06-01,JAP,IP_JAP,
1993-07-01,JAP,IP_JAP,
1993-08-01,JAP,IP_JAP,
1993-09-01,JAP,IP_JAP,
1993-10-01,JAP,IP_JAP,
1993-11-01,JAP,IP_JAP,
1993-12-01,JAP,IP_JAP,
1994-01-01,JAP,IP_JAP,99.12837
1994-02-01,JAP,IP_JAP,
1994-03-01,JAP,IP_JAP,
1994-04-01,JAP,IP_JAP,
1994-05-01,JAP,IP_JAP,
1994-06-01,JAP,IP_JAP,
1994-07-01,JAP,IP_JAP,
1994-08-01,JAP,IP_JAP,
1994-09-01,JAP,IP_JAP,
1994-10-01,JAP,IP_JAP,
1994-11-01,JAP,IP_JAP,
1994-12-01,JAP,IP_JAP,
1995-01-01,JAP,IP_JAP,102.3786
1995-02-01,JAP,IP_JAP,
1995-03-01,JAP,IP_JAP,
1995-04-01,JAP,IP_JAP,
1995-05-01,JAP,IP_JAP,
1995-06-01,JAP,IP_JAP,
1995-07-01,JAP,IP_JAP,
1995-08-01,JAP,IP_JAP,
1995-09-01,JAP,IP_JAP,
1995-10-01,JAP,IP_JAP,
1995-11-01,JAP,IP_JAP,
1995-12-01,JAP,IP_JAP,
1996-01-01,JAP,IP_JAP,104.7758
1996-02-01,JAP,IP_JAP,
1996-03-01,JAP,IP_JAP,
1996-04-01,JAP,IP_JAP,
1996-05-01,JAP,IP_JAP,
1996-06-01,JAP,IP_JAP,
1996-07-01,JAP,IP_JAP,
1996-08-01,JAP,IP_JAP,
1996-09-01,JAP,IP_JAP,
1996-10-01,JAP,IP_JAP,
1996-11-01,JAP,IP_JAP,
1996-12-01,JAP,IP_JAP,
1997-01-01,JAP,IP_JAP,108.4782
1997-02-01,JAP,IP_JAP,
1997-03-01,JAP,IP_JAP,
1997-04-01,JAP,IP_JAP,
1997-05-01,JAP,IP_JAP,
1997-06-01,JAP,IP_JAP,
1997-07-01,JAP,IP_JAP,
1997-08-01,JAP,IP_JAP,
1997-09-01,JAP,IP_JAP,
1997-10-01,JAP,IP_JAP,
1997-11-01,JAP,IP_JAP,
1997-12-01,JAP,IP_JAP,
1998-01-01,JAP,IP_JAP,101.372
1998-02-01,JAP,IP_JAP,
1998-03-01,JAP,IP_JAP,
1998-04-01,JAP,IP_JAP,
1998-05-01,JAP,IP_JAP,
1998-06-01,JAP,IP_JAP,
1998-07-01,JAP,IP_JAP,
1998-08-01,JAP,IP_JAP,
1998-09-01,JAP,IP_JAP,
1998-10-01,JAP,IP_JAP,
1998-11-01,JAP,IP_JAP,
1998-12-01,JAP,IP_JAP,
1999-01-01,JAP,IP_JAP,101.6937
1999-02-01,JAP,IP_JAP,
1999-03-01,JAP,IP_JAP,
1999-04-01,JAP,IP_JAP,
1999-05-01,JAP,IP_JAP,
1999-06-01,JAP,IP_JAP,
1999-07-01,JAP,IP_JAP,
1999-08-01,JAP,IP_JAP,
1999-09-01,JAP,IP_JAP,
1999-10-01,JAP,IP_JAP,
1999-11-01,JAP,IP_JAP,
1999-12-01,JAP,IP_JAP,
2000-01-01,JAP,IP_JAP,107.2252
2000-02-01,JAP,IP_JAP,
2000-03-01,JAP,IP_JAP,
2000-04-01,JAP,IP_JAP,
2000-05-01,JAP,IP_JAP,
2000-06-01,JAP,IP_JAP,
2000-07-01,JAP,IP_JAP,
2000-08-01,JAP,IP_JAP,
2000-09-01,JAP,IP_JAP,
2000-10-01,JAP,IP_JAP,
2000-11-01,JAP,IP_JAP,
2000-12-01,JAP,IP_JAP,
2001-01-01,JAP,IP_JAP,100.4426
2001-02-01,JAP,IP_JAP,
2001-03-01,JAP,IP_JAP,
2001-04-01,JAP,IP_JAP,
2001-05-01,JAP,IP_JAP,
2001-06-01,JAP,IP_JAP,
2001-07-01,JAP,IP_JAP,
2001-08-01,JAP,IP_JAP,
2001-09-01,JAP,IP_JAP,
2001-10-01,JAP,IP_JAP,
2001-11-01,JAP,IP_JAP,
2001-12-01,JAP,IP_JAP,
2002-01-01,JAP,IP_JAP,99.30773
2002-02-01,JAP,IP_JAP,
2002-03-01,JAP,IP_JAP,
2002-04-01,JAP,IP_JAP,
2002-05-01,JAP,IP_JAP,
2002-06-01,JAP,IP_JAP,
2002-07-01,JAP,IP_JAP,
2002-08-01,JAP,IP_JAP,
2002-09-01,JAP,IP_JAP,
2002-10-01,JAP,IP_JAP,
2002-11-01,JAP,IP_JAP,
2002-12-01,JAP,IP_JAP,
2003-01-01,JAP,IP_JAP,102.6361
2003-02-01,JAP,IP_JAP,
2003-03-01,JAP,IP_JAP,
2003-04-01,JAP,IP_JAP,
2003-05-01,JAP,IP_JAP,
2003-06-01,JAP,IP_JAP,
2003-07-01,JAP,IP_JAP,
2003-08-01,JAP,IP_JAP,
2003-09-01,JAP,IP_JAP,
2003-10-01,JAP,IP_JAP,
2003-11-01,JAP,IP_JAP,
2003-12-01,JAP,IP_JAP,
2004-01-01,JAP,IP_JAP,107.5058
2004-02-01,JAP,IP_JAP,
2004-03-01,JAP,IP_JAP,
2004-04-01,JAP,IP_JAP,
2004-05-01,JAP,IP_JAP,
2004-06-01,JAP,IP_JAP,
2004-07-01,JAP,IP_JAP,
2004-08-01,JAP,IP_JAP,
2004-09-01,JAP,IP_JAP,
2004-10-01,JAP,IP_JAP,
2004-11-01,JAP,IP_JAP,
2004-12-01,JAP,IP_JAP,
2005-01-01,JAP,IP_JAP,109.0412
2005-02-01,JAP,IP_JAP,
2005-03-01,JAP,IP_JAP,
2005-04-01,JAP,IP_JAP,
2005-05-01,JAP,IP_JAP,
2005-06-01,JAP,IP_JAP,
2005-07-01,JAP,IP_JAP,
2005-08-01,JAP,IP_JAP,
2005-09-01,JAP,IP_JAP,
2005-10-01,JAP,IP_JAP,
2005-11-01,JAP,IP_JAP,
2005-12-01,JAP,IP_JAP,
2006-01-01,JAP,IP_JAP,113.7746
2006-02-01,JAP,IP_JAP,
2006-03-01,JAP,IP_JAP,
2006-04-01,JAP,IP_JAP,
2006-05-01,JAP,IP_JAP,
2006-06-01,JAP,IP_JAP,
2006-07-01,JAP,IP_JAP,
2006-08-01,JAP,IP_JAP,
2006-09-01,JAP,IP_JAP,
2006-10-01,JAP,IP_JAP,
2006-11-01,JAP,IP_JAP,
2006-12-01,JAP,IP_JAP,
2007-01-01,JAP,IP_JAP,116.9454
2007-02-01,JAP,IP_JAP,
2007-03-01,JAP,IP_JAP,
2007-04-01,JAP,IP_JAP,
2007-05-01,JAP,IP_JAP,
2007-06-01,JAP,IP_JAP,
2007-07-01,JAP,IP_JAP,
2007-08-01,JAP,IP_JAP,
2007-09-01,JAP,IP_JAP,
2007-10-01,JAP,IP_JAP,
2007-11-01,JAP,IP_JAP,
2007-12-01,JAP,IP_JAP,
2008-01-01,JAP,IP_JAP,113.2023
2008-02-01,JAP,IP_JAP,
2008-03-01,JAP,IP_JAP,
2008-04-01,JAP,IP_JAP,
2008-05-01,JAP,IP_JAP,
2008-06-01,JAP,IP_JAP,
2008-07-01,JAP,IP_JAP,
2008-08-01,JAP,IP_JAP,
2008-09-01,JAP,IP_JAP,
2008-10-01,JAP,IP_JAP,
2008-11-01,JAP,IP_JAP,
2008-12-01,JAP,IP_JAP,
2009-01-01,JAP,IP_JAP,89.4004
2009-02-01,JAP,IP_JAP,
2009-03-01,JAP,IP_JAP,
2009-04-01,JAP,IP_JAP,
2009-05-01,JAP,IP_JAP,
2009-06-01,JAP,IP_JAP,
2009-07-01,JAP,IP_JAP,
2009-08-01,JAP,IP_JAP,
2009-09-01,JAP,IP_JAP,
2009-10-01,JAP,IP_JAP,
2009-11-01,JAP,IP_JAP,
2009-12-01,JAP,IP_JAP,
2010-01-01,JAP,IP_JAP,102.7873
2010-02-01,JAP,IP_JAP,
2010-03-01,JAP,IP_JAP,
2010-04-01,JAP,IP_JAP,
2010-05-01,JAP,IP_JAP,
2010-06-01,JAP,IP_JAP,
2010-07-01,JAP,IP_JAP,
2010-08-01,JAP,IP_JAP,
2010-09-01,JAP,IP_JAP,
2010-10-01,JAP,IP_JAP,
2010-11-01,JAP,IP_JAP,
2010-12-01,JAP,IP_JAP,
2011-01-01,JAP,IP_JAP,99.78106
2011-02-01,JAP,IP_JAP,
2011-03-01,JAP,IP_JAP,
2011-04-01,JAP,IP_JAP,
2011-05-01,JAP,IP_JAP,
2011-06-01,JAP,IP_JAP,
2011-07-01,JAP,IP_JAP,
2011-08-01,JAP,IP_JAP,
2011-09-01,JAP,IP_JAP,
2011-10-01,JAP,IP_JAP,
2011-11-01,JAP,IP_JAP,
2011-12-01,JAP,IP_JAP,
2012-01-01,JAP,IP_JAP,100.432
2012-02-01,JAP,IP_JAP,
2012-03-01,JAP,IP_JAP,
2012-04-01,JAP,IP_JAP,
2012-05-01,JAP,IP_JAP,
2012-06-01,JAP,IP_JAP,
2012-07-01,JAP,IP_JAP,
2012-08-01,JAP,IP_JAP,
2012-09-01,JAP,IP_JAP,
2012-10-01,JAP,IP_JAP,
2012-11-01,JAP,IP_JAP,
2012-12-01,JAP,IP_JAP,
2013-01-01,JAP,IP_JAP,99.55837
2013-02-01,JAP,IP_JAP,
2013-03-01,JAP,IP_JAP,
2013-04-01,JAP,IP_JAP,
2013-05-01,JAP,IP_JAP,
2013-06-01,JAP,IP_JAP,
2013-07-01,JAP,IP_JAP,
2013-08-01,JAP,IP_JAP,
2013-09-01,JAP,IP_JAP,
2013-10-01,JAP,IP_JAP,
2013-11-01,JAP,IP_JAP,
2013-12-01,JAP,IP_JAP,
2014-01-01,JAP,IP_JAP,101.2832
2014-02-01,JAP,IP_JAP,
2014-03-01,JAP,IP_JAP,
2014-04-01,JAP,IP_JAP,
2014-05-01,JAP,IP_JAP,
2014-06-01,JAP,IP_JAP,
2014-07-01,JAP,IP_JAP,
2014-08-01,JAP,IP_JAP,
2014-09-01,JAP,IP_JAP,
2014-10-01,JAP,IP_JAP,
2014-11-01,JAP,IP_JAP,
2014-12-01,JAP,IP_JAP,
2015-01-01,JAP,IP_JAP,100.0
2015-02-01,JAP,IP_JAP,
2015-03-01,JAP,IP_JAP,
2015-04-01,JAP,IP_JAP,
2015-05-01,JAP,IP_JAP,
2015-06-01,JAP,IP_JAP,
2015-07-01,JAP,IP_JAP,
2015-08-01,JAP,IP_JAP,
2015-09-01,JAP,IP_JAP,
2015-10-01,JAP,IP_JAP,
2015-11-01,JAP,IP_JAP,
2015-12-01,JAP,IP_JAP,
2016-01-01,JAP,IP_JAP,100.0583
2016-02-01,JAP,IP_JAP,
2016-03-01,JAP,IP_JAP,
2016-04-01,JAP,IP_JAP,
2016-05-01,JAP,IP_JAP,
2016-06-01,JAP,IP_JAP,
2016-07-01,JAP,IP_JAP,
2016-08-01,JAP,IP_JAP,
2016-09-01,JAP,IP_JAP,
2016-10-01,JAP,IP_JAP,
2016-11-01,JAP,IP_JAP,
2016-12-01,JAP,IP_JAP,
2017-01-01,JAP,IP_JAP,102.8831
2017-02-01,JAP,IP_JAP,
2017-03-01,JAP,IP_JAP,
2017-04-01,JAP,IP_JAP,
2017-05-01,JAP,IP_JAP,
2017-06-01,JAP,IP_JAP,
2017-07-01,JAP,IP_JAP,
2017-08-01,JAP,IP_JAP,
2017-09-01,JAP,IP_JAP,
2017-10-01,JAP,IP_JAP,
2017-11-01,JAP,IP_JAP,
2017-12-01,JAP,IP_JAP,
2018-01-01,JAP,IP_JAP,103.9772
2018-02-01,JAP,IP_JAP,
2018-03-01,JAP,IP_JAP,
2018-04-01,JAP,IP_JAP,
2018-05-01,JAP,IP_JAP,
2018-06-01,JAP,IP_JAP,
2018-07-01,JAP,IP_JAP,
2018-08-01,JAP,IP_JAP,
2018-09-01,JAP,IP_JAP,
2018-10-01,JAP,IP_JAP,
2018-11-01,JAP,IP_JAP,
2018-12-01,JAP,IP_JAP,
2019-01-01,JAP,IP_JAP,101.2433
2019-02-01,JAP,IP_JAP,
2019-03-01,JAP,IP_JAP,
2019-04-01,JAP,IP_JAP,
2019-05-01,JAP,IP_JAP,
2019-06-01,JAP,IP_JAP,
2019-07-01,JAP,IP_JAP,
2019-08-01,JAP,IP_JAP,
2019-09-01,JAP,IP_JAP,
2019-10-01,JAP,IP_JAP,
2019-11-01,JAP,IP_JAP,
2019-12-01,JAP,IP_JAP,
2020-01-01,JAP,IP_JAP,91.13571
2020-02-01,JAP,IP_JAP,
2020-03-01,JAP,IP_JAP,
2020-04-01,JAP,IP_JAP,
2020-05-01,JAP,IP_JAP,
2020-06-01,JAP,IP_JAP,
2020-07-01,JAP,IP_JAP,
2020-08-01,JAP,IP_JAP,
2020-09-01,JAP,IP_JAP,
2020-10-01,JAP,IP_JAP,
2020-11-01,JAP,IP_JAP,
2020-12-01,JAP,IP_JAP,
2021-01-01,JAP,IP_JAP,95.88197
2021-02-01,JAP,IP_JAP,
2021-03-01,JAP,IP_JAP,
2021-04-01,JAP,IP_JAP,
2021-05-01,JAP,IP_JAP,
2021-06-01,JAP,IP_JAP,
2021-07-01,JAP,IP_JAP,
2021-08-01,JAP,IP_JAP,
2021-09-01,JAP,IP_JAP,
2021-10-01,JAP,IP_JAP,
2021-11-01,JAP,IP_JAP,
2021-12-01,JAP,IP_JAP,
2022-01-01,JAP,IP_JAP,95.8364
