date,Spread
2022-04-01,0.20400000000000018
2022-05-01,0.38857142857143057
2022-06-01,0.17545454545454975
2022-07-01,-0.058499999999999996
2022-08-01,-0.7809090909090903
2022-09-01,-0.6044999999999998
2022-10-01,-0.48950000000000005
2022-11-01,-0.7238095238095199
2022-12-01,-1.0784999999999996
2023-01-01,-0.6223809523809507
2023-02-01,-1.0257894736842101
2023-03-01,-0.7565217391304304
2023-04-01,-0.7105263157894703
2023-05-01,-1.17454545454545
2023-06-01,-1.1818181818181794
2023-07-01,-1.1980000000000004
2023-08-01,-0.9959090909090902
2023-09-01,-1.1440000000000001
2023-10-01,-0.6680000000000001
2023-11-01,-0.4590476190476198
2023-12-01,-0.6757894736842105
2024-01-01,-0.6536363636363594
2024-02-01,-0.6860000000000004
2024-03-01,-0.6859999999999999
2024-04-01,-0.5740909090909097
2024-05-01,-0.6681818181818198
2024-06-01,-0.6484999999999999
2024-07-01,-0.05227272727272991
2024-08-01,-0.19428571428570995
2024-09-01,-0.005263157894740189
2024-10-01,0.09636363636364065
2024-11-01,0.07850000000000001
2024-12-01,0.1315000000000004
2025-01-01,0.49863636363636
2025-02-01,0.4063157894736804
2025-03-01,0.40047619047618976
2025-04-01,0.6385714285714301
